S no,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Air Quality Index (PM),Cloudiness, Power Consumption in A Zone
3457,5.75,72.9,0.083,0.073,0.089,159,0,19141.64134
3458,5.648,73.4,0.085,0.073,0.13,156,0,18561.70213
3459,5.611,73.7,0.085,0.062,0.1,159,0,17992.70517
3460,5.557,74,0.091,0.037,0.111,156,0,17584.19453
3461,5.361,74.8,0.084,0.062,0.085,156,0,17022.4924
3462,5.138,75.8,0.083,0.055,0.096,154,0,16668.69301
3463,5.053,76.1,0.087,0.029,0.126,158,0,16340.42553
3464,5.235,76.3,0.086,0.077,0.108,159,0,15778.7234
3465,5.453,75.2,0.087,0.029,0.111,153,0,15592.70517
3466,5.469,74.1,0.086,0.04,0.122,154,0,15103.95137
3467,5.481,73.9,0.091,0.055,0.122,157,0,14764.74164
3468,5.593,73.4,0.087,0.048,0.134,152,0,14341.64134
3469,5.643,72.8,0.091,0.059,0.126,153,0,14400
3470,5.636,72.1,0.088,0.07,0.089,155,0,14235.86626
3471,5.193,74,0.092,0.055,0.182,157,0,13973.25228
3472,5.032,74.9,0.087,0.037,0.126,153,0,13914.89362
3473,5.059,74.6,0.088,0.07,0.156,151,0,13765.34954
3474,4.925,75.3,0.086,0.048,0.174,156,0,13947.72036
3475,4.707,76.5,0.084,0.051,0.145,151,0,13765.34954
3476,4.544,78.5,0.085,0.051,0.115,156,0,13761.70213
3477,4.451,79.8,0.086,0.07,0.134,153,0,13787.23404
3478,4.337,80.1,0.087,0.081,0.111,159,0,13703.34347
3479,4.385,79.9,0.085,0.088,0.108,156,0,13674.16413
3480,4.45,79.8,0.085,0.07,0.104,157,0,13644.9848
3481,4.226,79.4,0.084,0.077,0.104,156,0,13659.57447
3482,4.25,79.4,0.088,0.059,0.13,155,0,13553.79939
3483,3.953,79.9,0.087,0.051,0.137,153,0,13856.53495
3484,4.172,79.9,0.091,0.073,0.134,152,0,13666.8693
3485,4.163,78.6,0.088,0.07,0.13,151,0,13619.45289
3486,3.939,79,0.087,0.062,0.126,158,0,13794.52888
3487,3.541,80.8,0.085,0.055,0.115,153,0,13798.17629
3488,3.247,82.4,0.086,0.088,0.085,150,0,13714.28571
3489,3.441,82.8,0.086,0.051,0.119,158,0,13903.95137
3490,3.681,82.7,0.086,0.11,0.119,157,0,14093.61702
3491,3.784,81.8,0.086,0.066,0.122,157,0,14451.06383
3492,3.919,80.6,0.088,0.026,0.152,151,0,15096.65653
3493,3.793,79.1,0.085,0.066,0.115,154,0,15767.78116
3494,3.778,78.8,0.081,0.084,0.119,158,0,15614.58967
3495,3.582,79.2,0.087,0.07,0.163,151,0,15446.80851
3496,3.555,79.5,0.087,0.073,0.152,151,0,15519.75684
3497,3.629,79.3,0.086,0.088,0.148,155,0,15443.16109
3498,3.638,79.4,0.089,0.059,0.145,150,0,15191.48936
3499,3.662,79.9,0.085,0.088,0.167,153,0,15249.84802
3500,3.706,79.7,0.085,0.099,0.134,154,0,15348.32827
3501,3.961,79.3,0.088,0.07,0.134,155,0,15180.54711
3502,4.018,78.1,0.086,0.062,0.122,157,0,14586.01824
3503,3.973,77.6,0.084,0.092,0.122,155,0,14542.24924
3504,4.062,76.8,1.324,0.11,0.104,157,0,14575.07599
3505,4.045,76.7,0.245,0.319,0.323,151,0,14801.21581
3506,3.992,76.7,0.084,1.596,1.603,157,0,15490.57751
3507,3.784,77.6,0.082,4.558,4.463,156,0,16081.45897
3508,3.835,78.1,0.805,8.25,8.11,151,0,16223.70821
3509,3.873,77.9,4.915,33.03,31.25,159,0,16810.94225
3510,4.243,78,4.916,71.2,69.25,155,0,16924.01216
3511,4.058,76.4,4.92,96.3,94.7,156,0,17383.58663
3512,4.129,76.6,4.913,122.2,121.6,150,0,17941.64134
3513,4.575,76.2,4.913,149.2,149.7,159,0,18233.43465
3514,4.725,75.2,4.914,176.5,178.1,153,0,18598.17629
3515,5.119,74.6,4.917,204.3,207.6,152,0,18503.34347
3516,5.257,73.4,4.916,232.1,237.4,155,0,18153.19149
3517,5.793,73,4.913,259.6,267.1,155,0,19721.58055
3518,6.278,70.6,4.918,286.5,296.7,150,0,19896.65653
3519,6.727,69.88,4.916,312.9,325.7,152,0,20199.3921
3520,7.44,67.45,4.917,337.4,353.1,150,0,20629.78723
3521,7.8,65.74,4.916,361.3,380.4,152,0,20965.34954
3522,7.83,65.31,4.914,384.4,406.6,157,0,21224.31611
3523,8.05,65.74,4.913,407.2,432.1,156,0,21381.15502
3524,8.5,64.84,4.912,428.5,456.5,158,0,21490.57751
3525,9.09,62.14,4.917,448.3,479.5,158,0,21614.58967
3526,9.72,61.27,4.919,466.4,500.7,158,0,21636.47416
3527,10.25,60.03,4.913,482.7,519.8,151,0,22019.45289
3528,10.94,59.77,4.917,497.9,538,151,0,22106.99088
3529,11.67,58.1,4.913,511.5,554.4,153,0,22117.93313
3530,12.2,54.92,4.918,522.7,568.2,150,0,22373.25228
3531,12.55,54.92,4.916,533.2,581.2,150,0,22464.43769
3532,13.12,55.13,4.916,541.2,591.5,159,0,22373.25228
3533,14.23,53.62,4.92,548.9,601.7,154,0,22613.98176
3534,15.07,40.17,3.725,555.6,610.8,154,0,22303.95137
3535,15.45,40.63,0.088,557.4,614.1,152,0,22190.88146
3536,15.85,40.23,0.089,557.6,615.8,156,0,22063.22188
3537,16.21,33.72,0.086,558.9,619.2,155,0,21742.24924
3538,16.45,32.72,0.084,559.7,621.8,151,0,21687.53799
3539,16.51,32.22,0.087,558.6,622.5,157,0,21676.59574
3540,16.67,30.98,0.086,553.4,618.3,159,0,21311.8541
3541,16.93,30.78,0.088,548.6,615.3,154,0,21472.34043
3542,17,29.62,0.087,541.6,609.9,152,0,21702.12766
3543,17.22,30.95,0.087,533.1,602.1,157,0,21643.769
3544,17.41,29.18,0.085,523.8,594,153,0,21676.59574
3545,17.55,29.75,0.089,511.5,581.6,158,0,21891.79331
3546,17.61,28.28,0.086,498.2,568.3,155,0,21811.55015
3547,17.75,28.41,0.088,482.5,552.6,156,0,21935.56231
3548,17.92,29.18,0.086,467,536.8,156,0,21888.1459
3549,18.12,29.15,0.087,450.2,519.3,159,0,21800.6079
3550,18.28,28.98,0.083,430.6,499.6,153,0,21475.98784
3551,18.56,29.15,0.087,410.6,478.9,159,0,21457.75076
3552,18.39,29.58,0.083,388.6,456.6,158,0,21289.9696
3553,18.3,28.85,0.089,366.7,432.9,155,0,21242.55319
3554,18.45,28.15,0.084,342.5,407.1,155,0,20885.10638
3555,18.61,29.05,0.086,317.2,379.9,156,0,20772.03647
3556,18.73,30.65,0.086,290.4,350.8,159,0,20746.50456
3557,18.78,31.25,0.086,264.2,321.8,154,0,20775.68389
3558,18.62,31.72,0.087,237.5,292.7,157,0,20906.99088
3559,18.63,31.59,0.085,209.5,261.6,154,0,20899.69605
3560,18.42,32.19,0.084,184.4,233.2,154,0,21392.09726
3561,18.04,33.42,0.084,158.7,203.8,154,0,21844.3769
3562,17.54,33.79,0.085,132.2,172.5,152,0,22460.79027
3563,17.12,34.06,0.085,107.2,142.6,153,0,23631.61094
3564,16.82,36.49,0.087,85.1,114.4,158,0,25386.01824
3565,16.83,37.33,0.09,64.06,87.2,153,0,26859.57447
3566,16.83,36.33,0.09,44.15,60.86,151,0,27279.02736
3567,16.44,38.46,0.089,13.6,15.37,155,0,27428.57143
3568,16.12,39.67,0.089,7.01,7.27,157,0,27516.10942
3569,15.82,41.97,0.088,3.477,3.646,158,0,27501.51976
3570,15.58,42.74,0.087,1.091,1.153,158,0,27483.28267
3571,15.37,45.58,0.089,0.205,0.211,158,0,27483.28267
3572,15.24,47.48,0.088,0.073,0.122,152,0,27552.58359
3573,15.08,50.55,0.089,0.051,0.104,155,0,27527.05167
3574,14.75,53.02,0.087,0.059,0.115,151,0,27581.76292
3575,14.51,54.86,0.09,0.059,0.108,157,0,27494.22492
3576,14.24,58.56,0.092,0.066,0.096,158,0,27351.97568
3577,13.93,62.17,0.088,0.077,0.089,154,0,27169.60486
3578,13.48,65.01,0.084,0.055,0.115,151,0,27260.79027
3579,13.13,65.74,0.087,0.044,0.115,151,0,27377.5076
3580,12.89,62.67,0.088,0.037,0.13,153,0,27607.29483
3581,12.7,65.21,0.085,0.037,0.078,153,0,27479.63526
3582,12.16,65.98,0.086,0.04,0.093,158,0,27461.39818
3583,11.58,66.31,0.085,0.077,0.078,152,0,27246.20061
3584,11.57,63.34,0.087,0.04,0.13,157,0,27056.53495
3585,11.63,62.74,0.084,0.095,0.115,150,0,26731.91489
3586,11.56,63.67,0.086,0.048,0.137,156,0,26797.56839
3587,11.33,65.04,0.087,0.07,0.093,155,0,26440.12158
3588,11.19,67.38,0.086,0.062,0.096,151,0,26046.20061
3589,11.04,70.7,0.087,0.04,0.078,156,0,26006.07903
3590,10.68,70.9,0.086,0.051,0.096,156,0,25754.40729
3591,9.85,69.48,0.087,0.044,0.108,152,0,25276.59574
3592,9.7,70.1,0.083,0.055,0.1,159,0,24266.2614
3593,9.73,69.98,0.088,0.062,0.096,150,0,23832.21884
3594,10.01,67.04,0.088,0.066,0.096,154,0,23409.11854
3595,9.6,71.9,0.082,0.051,0.089,154,0,22705.16717
3596,9.36,72.9,0.084,0.044,0.111,156,0,22081.45897
3597,9.51,71.1,0.083,0.059,0.108,157,0,21392.09726
3598,9.27,70.7,0.086,0.066,0.111,152,0,20706.38298
3599,9.33,69.98,0.084,0.044,0.141,158,0,20436.47416
3600,9.08,71.3,0.086,0.04,0.156,156,0,19714.28571
3601,8.72,73.5,0.084,0.07,0.108,152,0,19360.48632
3602,8.63,76.3,0.087,0.048,0.137,151,0,18813.37386
3603,8.49,76.9,0.083,0.084,0.141,151,0,18320.97264
3604,8.28,77.3,0.085,0.059,0.115,158,0,17879.63526
3605,8.3,78.6,0.087,0.037,0.152,158,0,17482.06687
3606,8.18,79.5,0.089,0.077,0.122,154,0,17073.55623
3607,8.13,79.3,0.085,0.044,0.148,158,0,16588.44985
3608,7.91,79.8,0.091,0.044,0.13,151,0,16362.31003
3609,8.06,79.7,0.084,0.081,0.111,154,0,15793.31307
3610,8.09,77.2,0.083,0.07,0.126,153,0,15370.21277
3611,8.03,78,0.083,0.059,0.137,158,0,15147.72036
3612,7.66,79.5,0.086,0.044,0.115,152,0,14855.92705
3613,7.55,79.7,0.086,0.062,0.122,150,0,14852.27964
3614,7.63,76.9,0.088,0.066,0.13,154,0,14571.42857
3615,7.8,76.5,0.086,0.081,0.111,156,0,14312.46201
3616,7.78,76.7,0.088,0.055,0.096,158,0,14440.12158
3617,7.73,76.6,0.085,0.073,0.104,151,0,14130.09119
3618,7.36,78.1,0.085,0.062,0.141,153,0,14210.33435
3619,7.26,78.5,0.084,0.073,0.085,151,0,14290.57751
3620,7.25,77.2,0.087,0.099,0.104,150,0,14148.32827
3621,7.06,79.9,0.082,0.055,0.115,152,0,14166.56535
3622,7.77,80,0.085,0.077,0.104,157,0,14100.91185
3623,7.3,75,0.087,0.07,0.082,159,0,13958.66261
3624,7.02,77.7,0.082,0.051,0.115,150,0,13951.36778
3625,7.45,76.9,0.084,0.066,0.126,158,0,13878.41945
3626,7.26,77.1,0.085,0.062,0.115,155,0,13962.31003
3627,7.14,78.9,0.086,0.07,0.171,152,0,13896.65653
3628,7.16,77.9,0.087,0.07,0.126,150,0,13936.77812
3629,7.17,77.3,0.088,0.066,0.148,150,0,14181.15502
3630,7.25,77,0.085,0.073,0.104,159,0,14221.2766
3631,6.865,77.3,0.082,0.066,0.167,158,0,14155.6231
3632,6.94,77,0.082,0.051,0.163,153,0,14410.94225
3633,7.27,74.6,0.082,0.07,0.085,157,0,14221.2766
3634,6.886,78.1,0.085,0.066,0.089,157,0,14472.94833
3635,6.518,80.9,0.082,0.062,0.126,159,0,14852.27964
3636,6.533,81.6,0.083,0.062,0.13,156,0,15348.32827
3637,6.551,82.7,0.084,0.059,0.13,153,0,15632.82675
3638,6.539,82.8,0.087,0.073,0.137,155,0,15621.8845
3639,6.475,82.4,0.091,0.062,0.148,153,0,15465.04559
3640,6.492,82.5,0.086,0.073,0.134,154,0,15640.12158
3641,6.383,83.5,0.087,0.088,0.096,158,0,15537.99392
3642,6.355,83.8,0.085,0.088,0.111,150,0,15071.12462
3643,6.517,81.5,0.082,0.04,0.167,155,0,14815.80547
3644,6.468,80.3,0.088,0.048,0.122,154,0,15016.41337
3645,6.461,77.5,0.086,0.077,0.119,154,0,14874.16413
3646,6.444,76.2,0.084,0.059,0.096,152,0,14618.84498
3647,6.374,75.5,0.087,0.051,0.159,159,0,14728.26748
3648,6.36,77.4,0.084,0.088,0.134,157,0,15001.82371
3649,6.139,79.5,0.086,0.315,0.363,151,0,15180.54711
3650,5.957,79.3,0.086,1.673,1.662,157,0,15672.94833
3651,5.966,82.2,0.087,4.633,4.584,157,0,16154.40729
3652,6.236,83,0.087,8.68,8.51,153,0,16395.13678
3653,6,82.6,0.087,35.06,33.17,150,0,16730.69909
3654,6.086,82.6,0.084,66.49,64.22,158,0,17190.27356
3655,6.164,82.4,0.088,91.5,89.9,158,0,17281.45897
3656,6.297,80.8,0.09,117.1,116.4,155,0,17365.34954
3657,6.29,79.5,0.084,143,143.1,156,0,16964.13374
3658,6.511,80,0.086,169.4,170.6,153,0,17314.28571
3659,6.709,80.7,0.086,198,200.7,151,0,17686.32219
3660,6.826,81.1,0.084,224.6,229.1,150,0,17865.04559
3661,7.16,80.9,0.085,252.2,258.7,156,0,18124.01216
3662,7.71,80.6,0.089,278.2,286.9,158,0,18277.20365
3663,8.13,78.5,0.085,304.7,316.1,155,0,18492.40122
3664,8.74,76.9,0.085,329.2,343.5,150,0,18955.6231
3665,9.26,75.2,0.089,354.9,372.8,153,0,19356.83891
3666,9.9,71.7,0.091,377.7,398.4,157,0,19608.51064
3667,10.4,71.1,0.089,399,422.4,158,0,19655.92705
3668,10.88,70.6,0.089,419.9,445.9,151,0,19955.0152
3669,11.52,68.95,0.084,439.2,468.6,154,0,20400
3670,12.24,66.54,0.085,457.8,490.3,157,0,20392.70517
3671,12.93,63.64,0.088,475,510.6,157,0,20425.53191
3672,13.51,60.63,0.087,490.3,529,150,0,20524.01216
3673,14.04,60.87,0.085,501.7,542.7,151,0,20527.65957
3674,14.75,58.7,0.086,512.9,556.4,156,0,20575.07599
3675,15.35,55.69,0.088,524.9,571.5,151,0,20874.16413
3676,15.82,53.36,0.084,531.9,580.6,150,0,21074.77204
3677,16.14,49.08,0.088,539.6,590.4,151,0,22085.10638
3678,16.51,48.28,0.088,544,596.4,157,0,22358.66261
3679,16.74,48.01,0.085,548.9,603.7,155,0,22158.05471
3680,16.97,47.45,0.086,550.4,111.1,152,0,21807.90274
3681,17.2,46.71,0.09,552.3,37.12,156,0,21734.95441
3682,17.33,45.88,0.085,551.8,37.4,157,0,21541.64134
3683,17.36,46.01,0.09,549.6,37.63,156,0,21486.93009
3684,17.53,46.71,0.087,545,37.36,159,0,21519.75684
3685,17.78,45.81,0.09,539.7,37.69,154,0,21734.95441
3686,17.81,44.94,0.086,531.7,37.41,152,0,21563.52584
3687,18.11,46.08,0.084,524.3,37.42,152,0,21658.35866
3688,18.2,45.38,0.09,513.1,37.47,159,0,21815.19757
3689,18.28,44.07,0.085,502.1,37.43,152,0,21720.36474
3690,18.39,43.57,0.087,487.7,37.51,155,0,21982.97872
3691,18.37,43.61,0.086,472.9,37.73,158,0,22198.17629
3692,18.55,44.67,0.082,457,37.34,159,0,22446.20061
3693,18.52,43.84,0.082,439.7,36.45,154,0,22198.17629
3694,18.63,44.41,0.082,420.8,36.1,151,0,22468.08511
3695,18.69,43.37,0.086,402.1,35.4,154,0,22595.74468
3696,18.72,43.17,0.083,381,35.2,153,0,22406.07903
3697,18.62,43.71,0.088,359.8,35.16,150,0,22201.82371
3698,18.77,42.44,0.086,335.8,38.5,150,0,22263.82979
3699,18.66,44.41,0.085,309.7,53.12,159,0,22205.47112
3700,17.7,45.24,0.075,281.1,93.6,159,0,22406.07903
3701,17.25,45.94,0.079,253.9,162.8,157,0,22252.88754
3702,17.09,45.41,0.076,228.6,215.3,150,0,22176.29179
3703,17.01,45.17,0.077,202.7,227,152,0,22161.70213
3704,16.82,47.24,0.077,177.7,209.5,154,0,22541.03343
3705,16.77,48.17,0.077,152.2,184.4,157,0,22752.58359
3706,16.81,49.87,0.08,127.6,157.1,154,0,23281.45897
3707,16.77,51.58,0.079,104.5,130.4,158,0,24437.68997
3708,16.71,51.84,0.082,82.5,103.4,151,0,26024.31611
3709,16.59,52.37,0.084,61.48,77.9,156,0,27220.66869
3710,15.8,54.44,0.087,41.21,52.63,156,0,27468.69301
3711,15.16,56.14,0.087,16.05,17.86,154,0,27475.98784
3712,14.7,57.24,0.088,7.36,7.45,155,0,27293.61702
3713,14.28,58.58,0.085,3.609,3.731,151,0,27581.76292
3714,14.02,59.31,0.082,1.164,1.246,151,0,27570.82067
3715,13.63,60.81,0.075,0.223,0.226,157,0,27475.98784
3716,13.41,61.58,0.083,0.04,0.167,159,0,27443.16109
3717,13.17,63.22,0.076,0.037,0.137,150,0,27311.8541
3718,13.17,63.32,0.078,0.029,0.104,154,0,27217.02128
3719,12.46,64.72,0.075,0.051,0.082,150,0,27169.60486
3720,12.16,66.42,0.072,0.059,0.085,155,0,27012.76596
3721,12.52,69.03,0.077,0.044,0.122,158,0,27195.13678
3722,11.98,68.46,0.073,0.029,0.096,155,0,27446.80851
3723,11.56,71.1,0.082,0.062,0.108,153,0,27465.04559
3724,12.6,73,0.087,0.055,0.1,151,0,27432.21884
3725,13.09,73.7,0.084,0.037,0.137,153,0,27377.5076
3726,13.32,73.7,0.088,0.037,0.1,151,0,27330.09119
3727,13.13,75.4,0.088,0.062,0.119,158,0,27326.44377
3728,12.76,76.4,0.089,0.062,0.13,154,0,27355.6231
3729,12.35,76.8,0.09,0.062,0.119,153,0,27213.37386
3730,12,77,0.087,0.048,0.185,158,0,26662.61398
3731,11.68,77.1,0.088,0.044,0.182,155,0,26348.93617
3732,11.38,78.5,0.088,0.055,0.122,156,0,26122.79635
3733,11.21,79.9,0.087,0.044,0.152,152,0,25820.06079
3734,11.04,80,0.088,0.077,0.126,154,0,25396.96049
3735,10.76,80.5,0.086,0.037,0.156,152,0,24959.27052
3736,10.62,80.9,0.087,0.077,0.1,151,0,24269.90881
3737,10.66,81.1,0.087,0.044,0.145,159,0,24018.23708
3738,10.46,80.8,0.087,0.07,0.096,156,0,23456.53495
3739,10.38,81.5,0.09,0.048,0.178,155,0,22872.94833
3740,10.58,82.1,0.083,0.062,0.148,152,0,22205.47112
3741,10.53,81.8,0.086,0.091,0.096,151,0,21592.70517
3742,10.52,81.9,0.089,0.048,0.185,157,0,20750.15198
3743,10.06,83.3,0.086,0.048,0.163,155,0,20162.91793
3744,9.81,84.1,0.084,0.062,0.167,159,0,19597.56839
3745,9.42,83.8,0.08,0.059,0.159,151,0,19116.10942
3746,9.33,83.9,0.086,0.077,0.1,159,0,18678.41945
3747,9.48,84,0.087,0.044,0.167,154,0,18277.20365
3748,9.45,83.3,0.087,0.051,0.148,159,0,17813.98176
3749,9.63,83.3,0.093,0.048,0.122,156,0,17372.64438
3750,9.44,83.8,0.091,0.073,0.156,153,0,16934.95441
3751,9.11,85,0.084,0.073,0.119,152,0,16391.48936
3752,8.87,85.6,0.084,0.081,0.156,153,0,16037.68997
3753,8.87,85.6,0.087,0.077,0.145,158,0,15680.24316
3754,9.07,85,0.088,0.055,0.156,154,0,15530.69909
3755,8.87,84.2,0.088,0.106,0.126,157,0,15359.27052
3756,8.65,84.5,0.088,0.062,0.193,156,0,15136.77812
3757,8.64,84.7,0.088,0.062,0.115,150,0,14812.15805
3758,8.56,85.5,0.087,0.062,0.156,154,0,14476.59574
3759,8.43,86.5,0.088,0.055,0.122,150,0,14534.95441
3760,8.29,86.6,0.088,0.04,0.152,155,0,14363.52584
3761,8.08,86.6,0.086,0.062,0.171,154,0,14378.1155
3762,8.02,86.4,0.089,0.051,0.13,158,0,14294.22492
3763,8.26,86.3,0.089,0.059,0.159,157,0,14374.46809
3764,8.24,86.4,0.089,0.059,0.141,150,0,14272.34043
3765,8.17,86.7,0.09,0.04,0.163,157,0,14235.86626
3766,8.18,86.6,0.093,0.055,0.13,156,0,14385.41033
3767,8.08,86.2,0.085,0.073,0.119,159,0,14283.28267
3768,8.07,86.1,0.089,0.088,0.163,159,0,14235.86626
3769,8,85.7,0.09,0.066,0.145,153,0,14192.09726
3770,7.91,85.1,0.086,0.066,0.145,155,0,14155.6231
3771,7.9,85.9,0.088,0.066,0.145,154,0,14009.72644
3772,7.91,85.9,0.089,0.059,0.126,155,0,14173.86018
3773,7.63,86.5,0.091,0.044,0.108,154,0,14053.49544
3774,7.47,88.3,0.09,0.059,0.126,150,0,14243.16109
3775,7.69,88.1,0.088,0.066,0.096,152,0,14086.32219
3776,7.27,87.6,0.085,0.066,0.145,152,0,14159.27052
3777,7.23,87.4,0.083,0.091,0.167,154,0,14279.63526
3778,7.33,85.8,0.084,0.059,0.211,152,0,14407.29483
3779,7.51,85.6,0.086,0.073,0.137,151,0,14549.54407
3780,7.67,85.4,0.09,0.084,0.104,156,0,15217.02128
3781,7.62,85.4,0.084,0.07,0.174,154,0,15443.16109
3782,7.35,85.9,0.091,0.077,0.119,153,0,15373.86018
3783,7.24,87.4,0.086,0.088,0.126,151,0,15527.05167
3784,7.1,87.8,0.088,0.073,0.134,159,0,15468.69301
3785,6.854,87.9,0.088,0.062,0.163,155,0,15100.30395
3786,7,87.6,0.087,0.055,0.126,155,0,14677.20365
3787,7.23,87.4,0.088,0.088,0.137,152,0,14655.31915
3788,7.37,87.7,0.087,0.073,0.108,153,0,14717.32523
3789,7.03,86.8,0.088,0.059,0.174,155,0,14804.86322
3790,6.874,86.3,0.089,0.099,0.119,150,0,14589.66565
3791,6.94,86.8,0.087,0.062,0.148,154,0,14852.27964
3792,6.958,87,0.089,0.106,0.1,153,0,14972.64438
3793,7.1,87.7,0.086,0.212,0.26,156,0,15202.43161
3794,7.14,87.5,0.084,1.383,1.343,150,0,15800.6079
3795,6.892,86.2,0.081,4.568,4.413,151,0,16289.3617
3796,6.927,85.3,0.084,8.94,8.7,153,0,16727.05167
3797,7.06,84.6,0.082,38.78,24.04,150,0,16883.89058
3798,7.32,83.7,0.088,67.17,29.03,153,0,17394.52888
3799,6.957,85.4,0.086,91.8,29.1,154,0,17865.04559
3800,6.845,85.3,0.093,117.2,28.21,154,0,18496.04863
3801,7.01,85.6,0.093,143.1,28.79,153,0,19043.16109
3802,7.41,84.5,0.083,169.9,30.36,153,0,19437.08207
3803,7.35,85.3,0.087,196.7,32.93,156,0,19674.16413
3804,7.29,86.5,0.086,225,33.94,157,0,20254.10334
3805,7.84,86.3,0.09,252.2,34.4,159,0,20491.18541
3806,8.37,85.2,0.088,277.9,36.11,155,0,20673.55623
3807,8.72,83.7,0.086,304.8,37.21,156,0,21027.35562
3808,9.2,83.3,0.092,327.5,38.13,154,0,21351.97568
3809,9.66,81.5,0.09,350.9,38.82,157,0,21468.69301
3810,10.22,79.8,0.089,376.8,39.2,156,0,21837.08207
3811,10.92,76.8,0.092,401.2,41.37,153,0,21953.79939
3812,11.56,73,0.09,421.7,42.37,154,0,21840.72948
3813,12.22,71.8,0.09,439.1,42.9,156,0,22004.86322
3814,12.99,71,0.094,455.9,44.36,152,0,22395.13678
3815,13.46,70.2,0.091,474,53.13,150,0,22387.84195
3816,14.25,69.08,0.09,479.6,50.76,153,0,22438.90578
3817,14.76,65.58,0.083,500.6,53.74,153,0,22351.36778
3818,14.94,65.21,0.085,511.2,50.59,155,0,22322.18845
3819,15.37,65.01,0.084,509.1,50.74,153,0,22034.04255
3820,15.74,62.14,0.082,524.1,50.69,158,0,21552.58359
3821,16.04,61.14,0.085,521.3,58.51,150,0,21410.33435
3822,16.49,58.3,0.084,529.2,64.07,155,0,21249.84802
3823,16.75,55.63,0.086,529.4,66.83,153,0,21155.0152
3824,16.91,51.69,0.088,529.8,77.2,150,0,21530.69909
3825,17.08,47.05,0.085,523.5,88.5,150,0,22325.83587
3826,17.36,46.21,0.086,533.8,99.4,150,0,22624.92401
3827,17.47,45.18,0.084,539.4,98.5,159,0,22807.29483
3828,17.59,45.38,0.086,522.9,106.6,156,0,22814.58967
3829,17.66,44.61,0.089,445.5,112.4,155,0,22519.14894
3830,17.71,44.57,0.088,458.9,92.2,153,0,22289.3617
3831,17.83,44.97,0.09,486.1,64.69,156,0,22220.06079
3832,17.95,43.87,0.088,526.3,56.18,159,0,22106.99088
3833,18,43.24,0.087,506,51.42,153,0,21818.84498
3834,17.91,42.47,0.087,492.3,46.78,154,0,21676.59574
3835,17.97,42.17,0.087,477.4,45.35,155,0,21724.01216
3836,17.98,43.04,0.086,459.7,45.81,159,0,22019.45289
3837,18.11,42.47,0.089,448.2,45.33,152,0,22103.34347
3838,18.11,42.8,0.09,429.9,47.11,150,0,22096.04863
3839,18.14,43.51,0.084,405.6,47.8,157,0,21891.79331
3840,18.18,42.04,0.088,390.2,59.47,158,0,21713.06991
3841,18.26,40.73,0.088,338,77.6,155,0,21198.78419
3842,18.28,41.27,0.087,327.1,99.2,158,0,21403.03951
3843,18.21,42.5,0.083,309.7,153.9,157,0,21665.6535
3844,18.11,43.24,0.084,280.8,216.9,152,0,21771.42857
3845,18.06,43.77,0.091,265.2,268.5,159,0,21789.66565
3846,18.01,44.07,0.085,253.4,284.7,154,0,21807.90274
3847,17.89,44.07,0.084,216,250,155,0,21727.65957
3848,17.76,45.34,0.085,177.2,206.3,155,0,21840.72948
3849,17.53,46.31,0.086,147.7,173.7,152,0,21924.62006
3850,17.35,46.04,0.082,113.4,135.3,157,0,22559.27052
3851,17.18,47.91,0.088,99.7,121.3,159,0,23795.74468
3852,16.94,47.98,0.086,81.5,100.1,158,0,25342.24924
3853,16.68,47.58,0.087,61.93,76.4,150,0,26378.1155
3854,16.37,54.39,0.085,47.65,58.78,157,0,27103.95137
3855,16.01,57.09,0.085,23.66,26.33,153,0,27465.04559
3856,15.71,58.79,0.083,11.18,11.37,150,0,27257.14286
3857,15.44,59.96,0.083,6.339,6.342,155,0,27282.67477
3858,15.18,60.55,0.088,2.449,2.544,150,0,27195.13678
3859,14.96,61.82,0.084,0.329,0.371,155,0,26910.6383
3860,14.75,62.99,0.085,0.084,0.104,154,0,26928.87538
3861,14.57,65.66,0.083,0.062,0.108,157,0,26906.99088
3862,14.44,66.22,0.082,0.066,0.096,151,0,26735.56231
3863,14.42,68.86,0.084,0.073,0.1,153,0,26604.25532
3864,13.91,72.3,0.083,0.037,0.119,158,0,26560.48632
3865,13.78,71.4,0.086,0.04,0.119,151,0,26483.89058
3866,13.98,69.4,0.086,0.062,0.159,152,0,26542.24924
3867,13.8,70.4,0.088,0.077,0.122,151,0,26626.13982
3868,13.69,70.6,0.088,0.062,0.111,155,0,26731.91489
3869,13.66,72.3,0.088,0.084,0.148,151,0,26502.12766
3870,13.46,74.7,0.088,0.059,0.185,157,0,26429.17933
3871,12.95,75.1,0.086,0.055,0.108,154,0,26454.71125
3872,12.26,77,0.088,0.048,0.185,156,0,26232.21884
3873,12.15,77.7,0.086,0.077,0.122,151,0,26290.57751
3874,12.06,78,0.084,0.073,0.134,158,0,26195.74468
3875,12.14,77.5,0.087,0.066,0.137,154,0,25980.54711
3876,12.48,76.8,0.084,0.059,0.067,155,0,25743.46505
3877,12.88,72.8,0.09,0.073,0.1,155,0,25254.71125
3878,12.93,70.9,0.09,0.062,0.159,153,0,24922.79635
3879,12.71,71.6,0.086,0.051,0.156,156,0,24776.8997
3880,12.85,71.1,0.087,0.048,0.148,152,0,24255.31915
3881,12.6,70.3,0.091,0.044,0.141,152,0,23525.83587
